523,1,-48.198890686035156,74.70600891113281,799.4013061523438,865.0142211914062,0.6633123755455017,0,7,0.30891186
524,1,-61.218327279573145,-15.736597959660344,738.6449809146312,799.3722839355469,0.02459883876144886,0,7,0.47982424
525,1,-96.86144467232936,-36.18435885017277,682.8192352710279,742.582743498301,0.18942776322364807,0,7,0.74618876
526,1,-78.37516875101232,-81.76917696807959,565.6842126024495,618.3884322335582,0.059372831135988235,0,7,0.8090098
798,2,1730.1927490234375,-58.638160705566406,117.39794921874999,223.93795776367188,0.6600873470306396,0,5,0.62214106
799,2,1743.2747915617533,-38.96709238267798,103.7226558679707,197.0623346964518,0.6224325299263,0,5,0.8398742
800,2,1755.926006000603,-8.301025148495455,91.53515384429367,171.56403948580297,0.7995384335517883,0,5,0.9296467
801,2,1752.2794347909987,-0.4073094518031013,90.30598700878676,166.42670197212468,0.7667855024337769,0,5,0.78666186
802,2,1746.9291261401702,20.551008864713637,88.48593663568086,158.99600452344043,0.7640983462333679,0,5,0.8555924
803,2,1749.1954372336966,34.13328992937616,87.45309549661633,152.67482637046095,0.8521181344985962,0,5,0.9238203
804,2,1752.8460842354493,41.64813888772876,85.20107297929235,144.19978973961432,0.9101970195770264,0,5,0.9548354
805,2,1750.8383668854322,42.838930380445674,87.78339406345174,142.9158788737303,0.87418133020401,0,5,0.9161522
806,2,1745.7715580635106,42.750325676811556,89.9439252133465,140.50364687866653,0.8276174664497375,0,5,0.8898793
807,2,1741.8794834739654,41.74337748661536,93.57110586266377,139.80970744512143,0.8056669235229492,0,5,0.896187
808,2,1730.0045110711137,34.31971043339378,106.10446451771053,154.430532909703,0.5062631964683533,0,5,0.8915714
809,2,1725.5719524651315,35.72325927775138,102.59454611632366,143.84730157742044,0.7543339133262634,0,5,0.9297021
810,2,1723.9015224934878,40.67102149768691,101.68523137562704,137.42248931132303,0.866425633430481,0,5,0.9043427
811,2,1723.4671071833393,45.04092047033848,100.20704894627107,130.01313061098764,0.895890474319458,0,5,0.8893027
812,2,1719.632862439515,44.94444709485059,104.95229428965318,131.66956818754167,0.8736317157745361,0,5,0.87804276
813,2,1716.6390349440182,44.06609353273562,110.0290466248475,134.47335045399424,0.8412585258483887,0,5,0.8826681
814,2,1712.7647552000426,43.94717881736153,119.31555611136258,143.27249078449495,0.6114877462387085,0,5,0.90361077
815,2,1710.4658555310732,46.12533841072121,142.37427317525805,168.7493103097891,0.7564327716827393,0,5,0.7430799
816,2,1706.8164166948263,49.07810856581828,140.9519429935479,165.59873629194382,0.650835394859314,0,5,0.9223902
817,2,1704.9945354188694,51.56637432640542,141.44318195538062,163.0377805686112,0.7935410141944885,0,5,0.96058786
818,2,1698.8409417155424,51.55675125005823,143.11497065438874,161.81356873228196,0.687981128692627,0,5,0.9104612
819,2,1691.147561275155,51.62595595015678,152.85550726371523,171.4566873801459,0.8583616018295288,0,5,0.5831817
820,2,1686.9040176635554,51.30019151787663,149.59875110183998,165.89764057064795,0.7908633351325989,0,5,0.87831706
821,2,1681.6324497556843,51.555881186146266,138.85324156321937,152.12827094691855,0.8661319017410278,0,5,0.8271977
822,2,1673.3254143825313,54.2879513179806,139.31713147088072,152.23259720446333,0.8971495032310486,0,5,0.746985
823,2,1669.7906570370978,61.75993316325231,137.14452441770868,149.07753616416508,0.9209949374198914,0,5,0.93939316
824,2,1660.1336768891954,72.3216476395311,146.82749741866004,159.3731941644709,0.9079279899597168,0,5,0.7545205
825,2,1652.8677655106303,92.15068731859604,154.29731068763957,168.5446408890514,0.866582989692688,0,5,0.4651296
826,2,1637.8138737436336,121.62366962868208,167.1009249350114,185.2459996810161,0.8700512647628784,0,5,0.70863086
827,2,1627.7691311834942,163.84903617652805,171.65441830946213,192.93077384926946,0.8881474137306213,0,5,0.54232496
828,2,1613.4409278497642,213.54575941722058,183.84823137604204,209.19853636307295,0.9294864535331726,0,5,0.6707717
829,2,1592.7635200041323,269.37704041229887,208.01664769840676,241.12537284833127,0.8763154149055481,0,5,0.7657629
830,2,1576.3681131636095,342.485164713542,217.49739601993085,256.03079308695123,0.88386470079422,0,5,0.8240101
834,2,1579.3901318861438,486.2608661039634,152.70783813223673,169.9977722782662,0.923824667930603,0,5,0.89330393
835,2,1580.387310431026,489.7656983588581,153.06442566370242,163.7475054813267,0.9335299730300903,0,5,0.9048516
836,2,1577.258109607857,489.17970958339095,159.7237142647213,166.49610061438824,0.9147790670394897,0,5,0.794176
837,2,1575.0924881101184,485.1332773775153,165.09606757684617,168.86266278368052,0.9315189719200134,0,5,0.7866527
838,2,1573.790327710179,482.37579695560225,169.54166885501598,170.69232018752606,0.9265017509460449,0,5,0.79940534
839,2,1576.0165170158755,482.2351494955126,174.0302099840387,173.16222688583116,0.9156701564788818,0,5,0.5677597
840,2,1572.1256979764294,478.4387335994222,178.54719456136468,175.3622050400624,0.9113794565200806,0,5,0.61083996
841,2,1563.161681322801,473.0053678530833,186.57088405283858,180.74765150019755,0.9095742702484131,0,5,0.9412679
842,2,1562.783697032314,468.6234230611258,192.3895803460459,186.348602279403,0.9266567230224609,0,5,0.67671525
843,2,1567.0561179976617,463.32174891999676,194.64523332949258,188.88048170264585,0.9185099601745605,0,5,0.680741
844,2,1569.2372524841892,460.0777544650542,195.41635297536996,190.33003683548628,0.9131760001182556,0,5,0.42603198
845,2,1572.8141695517763,457.9464263976014,195.9307157697705,191.56005416409613,0.9028853178024292,0,5,0.4025243
846,2,1573.8088726049455,456.1619302005679,197.15798387789187,193.7082098878391,0.9155012369155884,0,5,0.4698794
847,2,1574.6343762585366,455.30678987021383,197.5741891720832,195.050343798471,0.9236027598381042,0,5,0.36454925
848,2,1575.421801080971,454.86932851356926,197.2226477108818,195.4571497393485,0.9293678402900696,0,5,0.41740698
849,2,1575.7811192748084,454.51588575078046,197.0403492225924,195.9246157994149,0.932297945022583,0,5,0.35209072
850,2,1575.81324969464,454.3154382537591,196.8122024834989,196.42740646198519,0.9241687059402466,0,5,0.35870993
851,2,1576.1315081104196,454.2013031814305,196.08467337094146,196.26358629877427,0.9252582788467407,0,5,0.38600472
852,2,1572.0315857595303,452.63103631036944,197.32002046262596,198.08968168929837,0.9109106659889221,0,5,0.48344785
853,2,1564.185423555568,451.04151832901346,200.3653271964341,200.18312666476953,0.9327457547187805,0,5,0.28642276
854,2,1561.001762447748,452.2542454781839,200.6823206988827,198.48195483105806,0.9439864158630371,0,5,0.39999
855,2,1558.9667248699993,453.3641708002712,202.58803994497606,197.7104468915817,0.9402464628219604,0,5,0.32593083
856,2,1557.3426672645357,455.3106864432189,206.1991059061042,199.65960293712567,0.9417960047721863,0,5,0.408091
857,2,1554.1887915575196,452.7986023828928,210.26355940865446,201.5579447710481,0.9431694746017456,0,5,0.8810171
858,2,1540.2706937667895,448.00535521543947,219.1776930652266,206.0316881995426,0.913748025894165,0,5,0.82164896
859,2,1513.2789170205313,441.17045274488595,229.5058617909109,209.2464069659346,0.839457631111145,0,5,0.90917563
860,2,1493.9932728455888,436.0064638629419,243.4625833863501,216.60247030148383,0.9151571989059448,0,5,0.68277425
861,2,1484.6652064244322,436.8649814511611,253.44670339674627,221.32284993771404,0.9008709788322449,0,5,0.86544895
862,2,1482.5201535288693,438.8022382549067,253.9496073831038,219.26999589779965,0.9234976172447205,0,5,0.77251506
863,2,1476.2206396220342,439.0290198820153,256.7413126415795,220.21353448601644,0.9454173445701599,0,5,0.95555943
864,2,1468.143884085599,436.61711087540925,257.47185592308574,218.61792535855878,0.9298045039176941,0,5,0.6063008
865,2,1451.9889607162963,431.59714265502134,267.3641968061235,224.6306834760249,0.9206520915031433,0,5,0.79082817
866,2,1438.8736024449963,425.1491448193408,275.95165043577947,228.38945671860728,0.8912245035171509,0,5,0.89186186
